@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric
@attribute measureNumRules numeric

@data

heart,3,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.332866,0.406929,67.08729,81.789168,28.793911,21.159053,7.634858,0.992893,0.729623,0.263271,10.457216,0.360594,1049.880868,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.8125,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.8125,0.008,0.001,0.008846,0.000079,4633,40181,6482,?,31,21,15,96,11806,?,?
heart,4,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.243228,0.306722,48.900177,61.477255,29.906577,13.772446,16.134131,0.996886,0.459082,0.537804,16.473398,0.549113,1654.621236,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.950893,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.950893,0.009,0,0.00953,0.000088,4631,40040,6623,?,31,21,16,95,12622,?,?
heart,4,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.260768,0.317643,52.426438,63.666029,29.906577,14.548848,15.357729,0.996886,0.484962,0.511924,15.388743,0.512958,1545.676338,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.957589,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.957589,0.009,0,0.009003,0.000092,4631,40040,6623,?,31,21,16,91,12507,?,?
heart,4,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.300964,0.369773,60.507723,74.114667,29.906577,18.068935,11.837642,0.996886,0.602298,0.394588,12.6585,0.42195,1271.445205,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.910714,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.910714,0.009,0,0.008879,0.000083,4635,40040,6623,?,31,21,14,93,12382,?,?
heart,4,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.357622,0.445424,71.898646,89.277501,29.906577,24.225371,5.681206,0.996886,0.807512,0.189374,8.856306,0.29521,889.545222,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.78125,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.78125,0.009,0,0.009003,0.000084,4633,40040,6623,?,31,21,15,88,12503,?,?
heart,4,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.672489,0.274267,0.36802,55.140345,73.763301,29.906577,18.604273,11.302304,0.996886,0.620142,0.376743,14.481305,0.48271,1454.531409,0.6875,11,0,0,1,14,0.3125,5,1,0.6875,0.814815,0.886161,0.833333,0.145833,0.854167,0.166667,0.877193,0.833333,0.830527,0.886161,0.009,0,0.009138,0.000082,4631,40040,6623,?,31,21,16,95,12758,?,?
heart,4,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.590909,0.28974,0.374124,58.251183,74.98667,29.906577,18.49036,11.416218,0.996886,0.616345,0.380541,13.364101,0.44547,1342.317173,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.888393,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.888393,0.009,0,0.008909,0.000082,4631,40040,6623,?,31,21,16,94,12544,?,?
heart,4,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,27,3,0,90,10,0,0.798206,0.246757,0.297947,49.609622,59.718455,29.906577,13.640603,16.265974,0.996886,0.454687,0.542199,16.582626,0.552754,1665.592367,0.9375,15,0.142857,2,0.857143,12,0.0625,1,0.882353,0.9375,0.909091,0.957589,0.9,0.105357,0.894643,0.1,0.901357,0.9,0.899663,0.957589,0.009,0,0.009122,0.000086,4633,40040,6623,?,31,21,15,94,12551,?,?
heart,4,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.522353,0.31843,0.402625,64.177798,80.924162,28.793911,19.923455,8.870457,0.992893,0.687016,0.305878,10.947511,0.3775,1099.105343,0.6875,11,0.153846,2,0.846154,11,0.3125,5,0.846154,0.6875,0.758621,0.901442,0.758621,0.224967,0.775033,0.241379,0.775033,0.758621,0.758621,0.901442,0.009,0,0.009031,0.000082,4635,40181,6482,?,31,21,14,91,12556,?,?
heart,4,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.322616,0.420335,65.021495,84.483653,28.793911,23.242218,5.551693,0.992893,0.801456,0.191438,10.823461,0.373223,1086.650999,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.798077,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.798077,0.009,0,0.008777,0.00008,4635,40181,6482,?,31,21,14,99,11946,?,?
heart,4,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.316188,0.425427,63.72601,85.507174,28.793911,22.80213,5.991781,0.992893,0.78628,0.206613,11.177581,0.385434,1122.203834,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.802885,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.802885,0.009,0,0.009243,0.000081,4633,40181,6482,?,31,21,15,99,12659,?,?
heart,5,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,27,3,0,90,10,0,0.8,0.2566,0.317784,51.588582,63.694298,29.906577,14.411067,15.49551,0.996886,0.480369,0.516517,15.650565,0.521686,1571.974293,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.953125,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.953125,0.013,0,0.012737,0.000102,4631,40040,6623,?,31,21,16,98,12804,?,?
heart,5,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.598214,0.333394,0.428042,67.027695,85.793649,29.906577,24.545686,5.360891,0.996886,0.81819,0.178696,10.85232,0.361744,1090.028833,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.790179,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.790179,0.009,0,0.008958,0.000084,4635,40040,6623,?,31,21,14,98,11928,?,?
heart,5,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.537445,0.286694,0.367013,57.638738,73.561393,29.906577,18.26036,11.646218,0.996886,0.608679,0.388207,13.671069,0.455702,1373.149666,0.6875,11,0.142857,2,0.857143,12,0.3125,5,0.846154,0.6875,0.758621,0.892857,0.766667,0.222024,0.777976,0.233333,0.780694,0.766667,0.765888,0.892857,0.009,0,0.009019,0.000085,4631,40040,6623,?,31,21,16,95,12648,?,?
heart,5,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.736842,0.216961,0.291947,43.619255,58.515688,29.906577,12.564726,17.341852,0.996886,0.418824,0.578062,18.007731,0.600258,1808.732727,0.75,12,0,0,1,14,0.25,4,1,0.75,0.857143,0.96875,0.866667,0.116667,0.883333,0.133333,0.896296,0.866667,0.865476,0.96875,0.009,0,0.009018,0.000085,4635,40040,6623,?,31,21,14,97,12624,?,?
heart,5,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.279812,0.361474,56.255177,72.451242,29.906577,17.234679,12.671899,0.996886,0.574489,0.422397,13.839394,0.461313,1390.056597,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.892857,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.892857,0.009,0,0.009182,0.000092,4633,40040,6623,?,31,21,15,97,12671,?,?
heart,5,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.594595,0.324267,0.427757,65.192632,85.736488,29.906577,25.639964,4.266613,0.996886,0.854665,0.14222,11.41431,0.380477,1146.476298,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.774554,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.774554,0.009,0.001,0.009146,0.000084,4633,40040,6623,?,31,21,15,99,12849,?,?
heart,5,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.317981,0.368089,63.928927,73.777108,29.906577,19.125115,10.781462,0.996886,0.637504,0.359382,12.206023,0.406867,1225.997509,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.90625,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.90625,0.009,0,0.008385,0.000081,4637,40040,6623,?,31,21,13,93,11620,?,?
heart,5,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.323451,0.398612,65.18979,80.11744,28.793911,20.333068,8.460843,0.992893,0.70114,0.291753,11.06326,0.381492,1110.726315,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.841346,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.841346,0.008,0,0.008547,0.000079,4631,40181,6482,?,31,21,16,98,12037,?,?
heart,5,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.581731,0.290972,0.386224,58.643873,77.627632,28.793911,18.969158,9.824753,0.992893,0.654109,0.338785,12.784474,0.440844,1283.532275,0.8125,13,0.230769,3,0.769231,10,0.1875,3,0.8125,0.8125,0.8125,0.887019,0.793103,0.211373,0.788627,0.206897,0.793103,0.793103,0.793103,0.887019,0.009,0,0.009138,0.000081,4633,40181,6482,?,31,21,15,91,12642,?,?
heart,5,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.515513,0.312409,0.36793,62.96432,73.95071,28.793911,17.859624,10.934287,0.992893,0.615849,0.377044,11.767091,0.405762,1181.389345,0.75,12,0.230769,3,0.769231,10,0.25,4,0.8,0.75,0.774194,0.899038,0.758621,0.23939,0.76061,0.241379,0.761576,0.758621,0.759197,0.899038,0.009,0,0.009006,0.00008,4631,40181,6482,?,31,21,16,93,12610,?,?
heart,6,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.278434,0.347235,55.978081,69.597388,29.906577,17.281603,12.624974,0.996886,0.576053,0.420832,14.422548,0.480752,1448.629789,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.935268,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.935268,0.01,0,0.009581,0.000089,4633,40040,6623,?,31,21,15,97,12633,?,?
heart,6,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.657534,0.290963,0.370588,58.49705,74.278016,29.906577,19.192673,10.713904,0.996886,0.639756,0.35713,13.468305,0.448943,1352.783672,1,16,0.357143,5,0.642857,9,0,0,0.761905,1,0.864865,0.868304,0.833333,0.190476,0.809524,0.166667,0.873016,0.833333,0.826479,0.868304,0.009,0,0.008628,0.000089,4635,40040,6623,?,31,21,14,97,11760,?,?
heart,6,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.598214,0.317945,0.396771,63.921745,79.525975,29.906577,21.141395,8.765182,0.996886,0.704713,0.292173,11.78611,0.39287,1183.820654,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.854911,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.854911,0.009,0,0.008971,0.000083,4631,40040,6623,?,31,21,16,96,12647,?,?
heart,6,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.318604,0.393276,64.05415,78.82533,29.906577,20.570362,9.336215,0.996886,0.685679,0.311207,11.745092,0.391503,1179.700674,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.834821,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.834821,0.009,0,0.009326,0.000093,4631,40040,6623,?,31,21,16,97,12703,?,?
heart,6,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.177767,0.23917,35.739397,47.937615,29.906577,9.620741,20.285836,0.996886,0.320691,0.676195,20.565791,0.685526,2065.669462,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.986607,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.986607,0.009,0,0.009098,0.000093,4633,40040,6623,?,31,21,15,98,12263,?,?
heart,6,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.293873,0.373987,59.082104,74.95923,29.906577,18.31857,11.588007,0.996886,0.610619,0.386267,12.965578,0.432186,1302.288752,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.866071,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.866071,0.01,0,0.009197,0.000088,4633,40040,6623,?,31,21,15,89,12333,?,?
heart,6,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.289337,0.373954,58.170184,74.952685,29.906577,19.140571,10.766006,0.996886,0.638019,0.358867,13.697068,0.456569,1375.761058,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.886161,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.886161,0.009,0,0.009047,0.000083,4633,40040,6623,?,31,21,15,91,12469,?,?
heart,6,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.282064,0.374806,56.848325,75.332697,28.793911,18.295719,10.498192,0.992893,0.630887,0.362007,13.463877,0.464272,1351.742774,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.872596,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.872596,0.008,0,0.008474,0.000079,4633,40181,6482,?,31,21,15,98,11914,?,?
heart,6,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,24,5,0,82.758621,17.241379,0,0.658824,0.257331,0.340493,51.863716,68.43614,28.793911,15.039546,13.754365,0.992893,0.518605,0.474288,14.6765,0.506086,1473.487472,0.75,12,0.076923,1,0.923077,12,0.25,4,0.923077,0.75,0.827586,0.927885,0.827586,0.154509,0.845491,0.172414,0.845491,0.827586,0.827586,0.927885,0.009,0,0.009181,0.000081,4633,40181,6482,?,31,21,15,97,12688,?,?
heart,6,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.32565,0.388562,65.632946,78.097609,28.793911,19.258821,9.53509,0.992893,0.664097,0.328796,10.863232,0.374594,1090.643972,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.848558,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.848558,0.01,0,0.009953,0.000102,4633,40181,6482,?,31,21,15,98,12671,?,?
heart,7,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.298552,0.369709,60.022816,74.10175,29.906577,17.946527,11.96005,0.996886,0.598218,0.398668,12.733101,0.424437,1278.938283,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.897321,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.897321,0.009,0,0.00951,0.000103,4633,40040,6623,?,31,21,15,91,12258,?,?
heart,7,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.265911,0.326167,53.46037,65.374599,29.906577,15.457683,14.448894,0.996886,0.515256,0.48163,15.340626,0.511354,1540.843406,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.941964,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.941964,0.01,0,0.009241,0.000085,4633,40040,6623,?,31,21,15,94,12351,?,?
heart,7,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.594595,0.304277,0.387739,61.173825,77.715631,29.906577,19.702753,10.203824,0.996886,0.656758,0.340127,12.382913,0.412764,1243.764728,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.848214,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.848214,0.009,0,0.008901,0.000094,4635,40040,6623,?,31,21,14,92,12246,?,?
heart,7,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.254392,0.341578,51.144512,68.463374,29.906577,15.871704,14.034873,0.996886,0.529057,0.467829,15.564353,0.518812,1563.314957,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.912946,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.912946,0.009,0,0.00882,0.000085,4635,40040,6623,?,31,21,14,92,12296,?,?
heart,7,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.311488,0.356439,62.623579,71.442184,29.906577,17.714767,12.19181,0.996886,0.590492,0.406394,12.506897,0.416897,1256.217953,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.944196,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.944196,0.01,0,0.009123,0.000095,4631,40040,6623,?,31,21,16,94,12533,?,?
heart,7,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.672489,0.256543,0.344843,51.576934,69.117787,29.906577,16.682772,13.223805,0.996886,0.556092,0.440794,15.626525,0.520884,1569.559658,0.6875,11,0,0,1,14,0.3125,5,1,0.6875,0.814815,0.935268,0.833333,0.145833,0.854167,0.166667,0.877193,0.833333,0.830527,0.935268,0.009,0,0.009145,0.000082,4633,40040,6623,?,31,21,15,95,12824,?,?
heart,7,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,20,10,0,66.666667,33.333333,0,0.342105,0.365088,0.476293,73.399615,95.464701,29.906577,27.908278,1.9983,0.996886,0.930276,0.06661,8.235742,0.274525,827.214524,0.5625,9,0.214286,3,0.785714,11,0.4375,7,0.75,0.5625,0.642857,0.758929,0.666667,0.318452,0.681548,0.333333,0.685185,0.666667,0.66369,0.758929,0.009,0,0.009339,0.000084,4635,40040,6623,?,31,21,14,99,12873,?,?
heart,7,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.515513,0.305778,0.404165,61.627915,81.233678,28.793911,21.771636,7.022275,0.992893,0.750746,0.242147,11.787863,0.406478,1183.474775,0.75,12,0.230769,3,0.769231,10,0.25,4,0.8,0.75,0.774194,0.829327,0.758621,0.23939,0.76061,0.241379,0.761576,0.758621,0.759197,0.829327,0.008,0,0.008454,0.000101,4635,40181,6482,?,31,21,14,97,11735,?,?
heart,7,9,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.259197,0.329243,52.239705,66.17495,28.793911,14.81417,13.979742,0.992893,0.510833,0.48206,14.914985,0.51431,1497.430732,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.9375,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.9375,0.009,0,0.008764,0.00008,4633,40181,6482,?,31,21,15,90,12157,?,?
heart,7,10,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.281861,0.37528,56.807409,75.427921,28.793911,17.792038,11.001873,0.992893,0.613519,0.379375,13.115575,0.452261,1316.774123,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.899038,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.899038,0.009,0,0.008913,0.000083,4633,40181,6482,?,31,21,15,89,12290,?,?
heart,8,1,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.26915,0.376847,54.111527,75.532451,29.906577,18.10101,11.805567,0.996886,0.603367,0.393519,14.330258,0.477675,1439.359993,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.915179,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.915179,0.009,0,0.009107,0.000087,4633,40040,6623,?,31,21,15,97,12109,?,?
heart,8,2,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.218651,0.277258,43.95895,55.57152,29.906577,12.048521,17.858056,0.996886,0.401617,0.595269,18.088668,0.602956,1816.862275,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.986607,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.986607,0.009,0,0.00928,0.000085,4633,40040,6623,?,31,21,15,96,12711,?,?
heart,8,3,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.60177,0.274575,0.365089,55.202329,73.175794,29.906577,17.607762,12.298815,0.996886,0.586925,0.409961,14.222768,0.474092,1428.563433,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.910714,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.910714,0.009,0.001,0.009099,0.000086,4633,40040,6623,?,31,21,15,100,12770,?,?
heart,8,4,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,23,7,0,76.666667,23.333333,0,0.520548,0.294794,0.400026,59.267214,80.178421,29.906577,21.99119,7.915387,0.996886,0.73304,0.263846,13.060327,0.435344,1311.805559,0.9375,15,0.428571,6,0.571429,8,0.0625,1,0.714286,0.9375,0.810811,0.823661,0.766667,0.257738,0.742262,0.233333,0.795767,0.766667,0.75707,0.823661,0.009,0,0.009008,0.000084,4635,40040,6623,?,31,21,14,97,12527,?,?
heart,8,5,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,24,6,0,80,20,0,0.598214,0.304267,0.359118,61.171669,71.978997,29.906577,17.705906,12.200671,0.996886,0.590197,0.406689,12.785338,0.426178,1284.185059,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.908482,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.908482,0.009,0,0.009031,0.000084,4635,40040,6623,?,31,21,14,96,12476,?,?
heart,8,6,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.657534,0.278807,0.354412,56.053127,71.035822,29.906577,16.82265,13.083927,0.996886,0.560755,0.436131,14.118871,0.470629,1418.127883,1,16,0.357143,5,0.642857,9,0,0,0.761905,1,0.864865,0.899554,0.833333,0.190476,0.809524,0.166667,0.873016,0.833333,0.826479,0.899554,0.009,0,0.008697,0.000083,4633,40040,6623,?,31,21,15,88,12167,?,?
heart,8,7,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.287833,0.354475,57.867701,71.048345,29.906577,17.154364,12.752214,0.996886,0.571812,0.425074,13.72424,0.457475,1378.490301,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.899554,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.899554,0.009,0,0.009202,0.000085,4631,40040,6623,?,31,21,16,95,12678,?,?
heart,8,8,weka.classifiers.trees.ADTree,'-B 10 -E -3',-1532264837167690683,20150617.1027,268,29,21,8,0,72.413793,27.586207,0,0.434146,0.291952,0.367218,58.841285,73.807543,28.793911,16.991099,11.802812,0.992893,0.5859,0.406994,12.462242,0.429732,1251.180964,0.8125,13,0.384615,5,0.615385,8,0.1875,3,0.722222,0.8125,0.764706,0.884615,0.724138,0.296253,0.703747,0.275862,0.724486,0.724138,0.720757,0.884615,0.009,0,0.008711,0.000083,4633,40181,6482,?,31,21,15,88,12159,?,?
